0.170	5.42000600	0.63546600	0.23312360
0.171	5.40481700	0.64059900	0.23378720
0.172	5.38962800	0.64575270	0.23445080
0.173	5.37443900	0.65092700	0.23511440
0.174	5.35925100	0.65612190	0.23577800
0.175	5.34406200	0.66133750	0.23644160
0.176	5.32887300	0.66657380	0.23710530
0.177	5.31368400	0.67183070	0.23776890
0.178	5.29863600	0.67710820	0.23842460
0.179	5.28402400	0.68240640	0.23905610
0.180	5.26944300	0.68772530	0.23968590
0.181	5.25486200	0.69306480	0.24031560
0.182	5.24028100	0.69842490	0.24094540
0.183	5.22569900	0.70380570	0.24157510
0.184	5.21111800	0.70920710	0.24220490
0.185	5.19653700	0.71462920	0.24283460
0.186	5.18195600	0.72007190	0.24346440
0.187	5.16737500	0.72553530	0.24409410
0.188	5.15279400	0.73101930	0.24472390
0.189	5.13821200	0.73652400	0.24535360
0.190	5.12363100	0.74204930	0.24598340
0.191	5.10905000	0.74759530	0.24661310
0.192	5.09446900	0.75316190	0.24724290
0.193	5.07988800	0.75874920	0.24787270
0.194	5.06542400	0.76435710	0.24849590
0.195	5.05142400	0.76998560	0.24909330
0.196	5.03754500	0.77563490	0.24968390
0.197	5.02366600	0.78130470	0.25027460
0.198	5.00978800	0.78699520	0.25086530
0.199	4.99590900	0.79270640	0.25145590
0.200	4.98203100	0.79843820	0.25204660
0.201	4.96815200	0.80419060	0.25263720
0.202	4.95427300	0.80996370	0.25322790
0.203	4.94039500	0.81575740	0.25381860
0.204	4.92651600	0.82157180	0.25440920
0.205	4.91263800	0.82740690	0.25499990
0.206	4.89875900	0.83326250	0.25559060
0.207	4.88488000	0.83913890	0.25618120
0.208	4.87100200	0.84503590	0.25677190
0.209	4.85712300	0.85095350	0.25736260
0.210	4.84324500	0.85689180	0.25795320
0.211	4.82940700	0.86285070	0.25854160
0.212	4.81589300	0.86883030	0.25911180
0.213	4.80256100	0.87483050	0.25967200
0.214	4.78922800	0.88085130	0.26023220
0.215	4.77589500	0.88689290	0.26079240
0.216	4.76256200	0.89295500	0.26135250
0.217	4.74923000	0.89903780	0.26191270
0.218	4.73589700	0.90514130	0.26247290
0.219	4.72256400	0.91126540	0.26303310
0.220	4.70923100	0.91741020	0.26359320
0.221	4.69589900	0.92357560	0.26415340
0.222	4.68256600	0.92976160	0.26471360
0.223	4.66923300	0.93596830	0.26527380
0.224	4.65590000	0.94219570	0.26583400
0.225	4.64256800	0.94844360	0.26639410
0.226	4.62923500	0.95471230	0.26695430
0.227	4.61590200	0.96100160	0.26751450
0.228	4.60256900	0.96731150	0.26807470
0.229	4.58924100	0.97364210	0.26863460
0.230	4.57611800	0.97999330	0.26918290
0.231	4.56318100	0.98636520	0.26972080
0.232	4.55024500	0.99275770	0.27025860
0.233	4.53730800	0.99917090	0.27079650
0.234	4.52437100	1.00560500	0.27133430
0.235	4.51143500	1.01205900	0.27187220
0.236	4.49849800	1.01853400	0.27241000
0.237	4.48556100	1.02503000	0.27294790
0.238	4.47262500	1.03154700	0.27348570
0.239	4.45968800	1.03808400	0.27402360
0.240	4.44675100	1.04464100	0.27456140
0.241	4.43381500	1.05122000	0.27509930
0.242	4.42087800	1.05781900	0.27563710
0.243	4.40794100	1.06443800	0.27617490
0.244	4.39500500	1.07107900	0.27671280
0.245	4.38206800	1.07774000	0.27725060
0.246	4.36913100	1.08442100	0.27778850
0.247	4.35619500	1.09112300	0.27832630
0.248	4.34328700	1.09784600	0.27886250
0.249	4.33054100	1.10459000	0.27938940
0.250	4.31796200	1.11135400	0.27990670
0.251	4.30538300	1.11813900	0.28042400
0.252	4.29280400	1.12494400	0.28094130
0.253	4.28022500	1.13177000	0.28145860
0.254	4.26764600	1.13861700	0.28197590
0.255	4.25506700	1.14548500	0.28249310
0.256	4.24248800	1.15237300	0.28301040
0.257	4.22990900	1.15928100	0.28352770
0.258	4.21733000	1.16621100	0.28404500
0.259	4.20475100	1.17316100	0.28456230
0.260	4.19217200	1.18013200	0.28507960
0.261	4.17959300	1.18712300	0.28559690
0.262	4.16701400	1.19413500	0.28611420
0.263	4.15443500	1.20116700	0.28663150
0.264	4.14185600	1.20822100	0.28714880
0.265	4.12927700	1.21529500	0.28766610
0.266	4.11669800	1.22238900	0.28818340
0.267	4.10411900	1.22950400	0.28870070
0.268	4.09158300	1.23664000	0.28921540
0.269	4.07910800	1.24379700	0.28972660
0.270	4.06669300	1.25097400	0.29023420
0.271	4.05427700	1.25817200	0.29074190
0.272	4.04186200	1.26539000	0.29124960
0.273	4.02944600	1.27262900	0.29175720
0.274	4.01703100	1.27988900	0.29226490
0.275	4.00461500	1.28716900	0.29277260
0.276	3.99220000	1.29447000	0.29328020
0.277	3.97978400	1.30179200	0.29378790
0.278	3.96736900	1.30913400	0.29429560
0.279	3.95495400	1.31649700	0.29480320
0.280	3.94253800	1.32388100	0.29531090
0.281	3.93012300	1.33128500	0.29581850
0.282	3.91770700	1.33871000	0.29632620
0.283	3.90529200	1.34615600	0.29683390
0.284	3.89287600	1.35362200	0.29734150
0.285	3.88046100	1.36110900	0.29784920
0.286	3.86804500	1.36861600	0.29835690
0.287	3.85563000	1.37614400	0.29886450
0.288	3.84325600	1.38369300	0.29936960
0.289	3.83092800	1.39126300	0.29987200
0.290	3.81866300	1.39885300	0.30037060
0.291	3.80639800	1.40646300	0.30086920
0.292	3.79413200	1.41409500	0.30136780
0.293	3.78186700	1.42174700	0.30186630
0.294	3.76960200	1.42942000	0.30236490
0.295	3.75733600	1.43711300	0.30286350
0.296	3.74507100	1.44482700	0.30336210
0.297	3.73280600	1.45256200	0.30386070
0.298	3.72054000	1.46031700	0.30435930
0.299	3.70827500	1.46809300	0.30485790
0.300	3.69601000	1.47588900	0.30535640
0.301	3.68374400	1.48370700	0.30585500
0.302	3.67147900	1.49154400	0.30635360
0.303	3.65921400	1.49940300	0.30685220
0.304	3.64694900	1.50728200	0.30735080
0.305	3.63468300	1.51518200	0.30784940
0.306	3.62241800	1.52310200	0.30834800
0.307	3.61015300	1.53104300	0.30884660
0.308	3.59789200	1.53900500	0.30934490
0.309	3.58565500	1.54698800	0.30984160
0.310	3.57344000	1.55499100	0.31033700
0.311	3.56123700	1.56301400	0.31083170
0.312	3.54903400	1.57105900	0.31132630
0.313	3.53683100	1.57912400	0.31182100
0.314	3.52462900	1.58720900	0.31231560
0.315	3.51242600	1.59531600	0.31281030
0.316	3.50022300	1.60344300	0.31330490
0.317	3.48802000	1.61159000	0.31379960
0.318	3.47581800	1.61975800	0.31429420
0.319	3.46361500	1.62794700	0.31478890
0.320	3.45141200	1.63615700	0.31528350
0.321	3.43920900	1.64438700	0.31577810
0.322	3.42700700	1.65263800	0.31627280
0.323	3.41480400	1.66090900	0.31676740
0.324	3.40260100	1.66920200	0.31726210
0.325	3.39039800	1.67751400	0.31775670
0.326	3.37819600	1.68584800	0.31825140
0.327	3.36599300	1.69420200	0.31874600
0.328	3.35379000	1.70257600	0.31924070
0.329	3.34158600	1.71097200	0.31973550
0.330	3.32938000	1.71938800	0.32023040
0.331	3.31716900	1.72782500	0.32072580
0.332	3.30495800	1.73628200	0.32122120
0.333	3.29274600	1.74476000	0.32171670
0.334	3.28053500	1.75325800	0.32221210
0.335	3.26832300	1.76177800	0.32270760
0.336	3.25611200	1.77031800	0.32320300
0.337	3.24390000	1.77887800	0.32369850
0.338	3.23168900	1.78745900	0.32419390
0.339	3.21947700	1.79606100	0.32468940
0.340	3.20726600	1.80468400	0.32518480
0.341	3.19505400	1.81332700	0.32568030
0.342	3.18284300	1.82199100	0.32617570
0.343	3.17063200	1.83067500	0.32667120
0.344	3.15842000	1.83938000	0.32716660
0.345	3.14620900	1.84810600	0.32766210
0.346	3.13399700	1.85685200	0.32815750
0.347	3.12178600	1.86561900	0.32865300
0.348	3.10957400	1.87440700	0.32914840
0.349	3.09735900	1.88321500	0.32964420
0.350	3.08511800	1.89204400	0.33014210
0.351	3.07286800	1.90089400	0.33064090
0.352	3.06059800	1.90976400	0.33114140
0.353	3.04832900	1.91865500	0.33164190
0.354	3.03606000	1.92756600	0.33214230
0.355	3.02379000	1.93649900	0.33264280
0.356	3.01152100	1.94545200	0.33314330
0.357	2.99925100	1.95442500	0.33364370
0.358	2.98698200	1.96341900	0.33414420
0.359	2.97471300	1.97243400	0.33464470
0.360	2.96244300	1.98146900	0.33514510
0.361	2.95017400	1.99052600	0.33564560
0.362	2.93790500	1.99960200	0.33614600
0.363	2.92563500	2.00870000	0.33664650
0.364	2.91336600	2.01781800	0.33714700
0.365	2.90109600	2.02695600	0.33764740
0.366	2.88882700	2.03611600	0.33814790
0.367	2.87655800	2.04529600	0.33864840
0.368	2.86428800	2.05449600	0.33914880
0.369	2.85201900	2.06371800	0.33964930
0.370	2.83971800	2.07295900	0.34015300
0.371	2.82741000	2.08222200	0.34065750
0.372	2.81506300	2.09150500	0.34116610
0.373	2.80271300	2.10080900	0.34167510
0.374	2.79036300	2.11013400	0.34218400
0.375	2.77801200	2.11947900	0.34269300
0.376	2.76566200	2.12884500	0.34320200
0.377	2.75331200	2.13823100	0.34371100
0.378	2.74096100	2.14763800	0.34422000
0.379	2.72861100	2.15706600	0.34472900
0.380	2.71626100	2.16651400	0.34523800
0.381	2.70391000	2.17598300	0.34574690
0.382	2.69156000	2.18547300	0.34625590
0.383	2.67921000	2.19498300	0.34676490
0.384	2.66685900	2.20451400	0.34727390
0.385	2.65450900	2.21406600	0.34778290
0.386	2.64215900	2.22363800	0.34829190
0.387	2.62980800	2.23323100	0.34880080
0.388	2.61745800	2.24284500	0.34930980
0.389	2.60510800	2.25247900	0.34981880
0.390	2.59272200	2.26213400	0.35033290
0.391	2.58032800	2.27180900	0.35084800
0.392	2.56790200	2.28150600	0.35136800
0.393	2.55547000	2.29122200	0.35188890
0.394	2.54303700	2.30096000	0.35240970
0.395	2.53060500	2.31071800	0.35293060
0.396	2.51817200	2.32049700	0.35345150
0.397	2.50574000	2.33029600	0.35397240
0.398	2.49330800	2.34011600	0.35449330
0.399	2.48087500	2.34995700	0.35501420
0.400	2.46844300	2.35981800	0.35553510
0.401	2.45601100	2.36970000	0.35605590
0.402	2.44357800	2.37960300	0.35657680
0.403	2.43114600	2.38952600	0.35709770
0.404	2.41871300	2.39947000	0.35761860
0.405	2.40628100	2.40943500	0.35813950
0.406	2.39384900	2.41942000	0.35866040
0.407	2.38141600	2.42942600	0.35918120
0.408	2.36898400	2.43945300	0.35970210
0.409	2.35654300	2.44950000	0.36022570
0.410	2.34408500	2.45956800	0.36075500
0.411	2.33162100	2.46965600	0.36128630
0.412	2.31913600	2.47976500	0.36182430
0.413	2.30665200	2.48989500	0.36236220
0.414	2.29416700	2.50004500	0.36290010
0.415	2.28168200	2.51021600	0.36343810
0.416	2.26919700	2.52040800	0.36397600
0.417	2.25671300	2.53062100	0.36451390
0.418	2.24422800	2.54085400	0.36505190
0.419	2.23174300	2.55110700	0.36558980
0.420	2.21925900	2.56138200	0.36612770
0.421	2.20677400	2.57167700	0.36666570
0.422	2.19428900	2.58199200	0.36720360
0.423	2.18180400	2.59232800	0.36774160
0.424	2.16932000	2.60268500	0.36827950
0.425	2.15683500	2.61306300	0.36881740
0.426	2.14435000	2.62346100	0.36935540
0.427	2.13186600	2.63388000	0.36989330
0.428	2.11938600	2.64431900	0.37043440
0.429	2.10691400	2.65478000	0.37097990
0.430	2.09444600	2.66526000	0.37152740
0.431	2.08199100	2.67576200	0.37208130
0.432	2.06953500	2.68628400	0.37263510
0.433	2.05707900	2.69682700	0.37318890
0.434	2.04462400	2.70739000	0.37374270
0.435	2.03216800	2.71797400	0.37429660
0.436	2.01971200	2.72857900	0.37485040
0.437	2.00725700	2.73920400	0.37540420
0.438	1.99480100	2.74985000	0.37595810
0.439	1.98234500	2.76051700	0.37651190
0.440	1.96989000	2.77120400	0.37706570
0.441	1.95743400	2.78191200	0.37761960
0.442	1.94497800	2.79264000	0.37817340
0.443	1.93252300	2.80339000	0.37872720
0.444	1.92006700	2.81415900	0.37928110
0.445	1.90761100	2.82495000	0.37983490
0.446	1.89515700	2.83576100	0.38038910
0.447	1.88274700	2.84659300	0.38095160
0.448	1.87033600	2.85744500	0.38151420
0.449	1.85797000	2.86831800	0.38208430
0.450	1.84561400	2.87921200	0.38265590
0.451	1.83325900	2.89012700	0.38322750
0.452	1.82090300	2.90106200	0.38379900
0.453	1.80854700	2.91201700	0.38437060
0.454	1.79619100	2.92299400	0.38494220
0.455	1.78383600	2.93399100	0.38551380
0.456	1.77148000	2.94500800	0.38608540
0.457	1.75912400	2.95604600	0.38665700
0.458	1.74676800	2.96710500	0.38722860
0.459	1.73441300	2.97818500	0.38780020
0.460	1.72205700	2.98928500	0.38837180
0.461	1.70970100	3.00040600	0.38894340
0.462	1.69734500	3.01154800	0.38951500
0.463	1.68498900	3.02271000	0.39008660
0.464	1.67265300	3.03389300	0.39066030
0.465	1.66038600	3.04509600	0.39124160
0.466	1.64812000	3.05632000	0.39182280
0.467	1.63594000	3.06756500	0.39241300
0.468	1.62376100	3.07883000	0.39300340
0.469	1.61158200	3.09011600	0.39359370
0.470	1.59940300	3.10142300	0.39418400
0.471	1.58722500	3.11275000	0.39477430
0.472	1.57504600	3.12409800	0.39536460
0.473	1.56286700	3.13546700	0.39595500
0.474	1.55068800	3.14685600	0.39654530
0.475	1.53850900	3.15826600	0.39713560
0.476	1.52633100	3.16969700	0.39772590
0.477	1.51415200	3.18114800	0.39831620
0.478	1.50197300	3.19262000	0.39890660
0.479	1.48979400	3.20411300	0.39949690
0.480	1.47761500	3.21562600	0.40008720
0.481	1.46543700	3.22716000	0.40067750
0.482	1.45345300	3.23871400	0.40128010
0.483	1.44147300	3.25028900	0.40188290
0.484	1.42962900	3.26188500	0.40249420
0.485	1.41784400	3.27350100	0.40310930
0.486	1.40605900	3.28513800	0.40372440
0.487	1.39427400	3.29679600	0.40433950
0.488	1.38249000	3.30847400	0.40495460
0.489	1.37070500	3.32017300	0.40556970
0.490	1.35892000	3.33189300	0.40618490
0.491	1.34713500	3.34363300	0.40680000
0.492	1.33535100	3.35539400	0.40741510
0.493	1.32356600	3.36717600	0.40803020
0.494	1.31178100	3.37897800	0.40864530
0.495	1.29999600	3.39080100	0.40926040
0.496	1.28821100	3.40264500	0.40987550
0.497	1.27642700	3.41450900	0.41049060
0.498	1.26477200	3.42639400	0.41111140
0.499	1.25327700	3.43829900	0.41173920
0.501	1.24181000	3.45022500	0.41236830
0.502	1.23061800	3.46217200	0.41300940
0.503	1.21942500	3.47414000	0.41365050
0.504	1.20823300	3.48612800	0.41429160
0.505	1.19704000	3.49813600	0.41493270
0.506	1.18584800	3.51016600	0.41557380
0.507	1.17465600	3.52221600	0.41621490
0.508	1.16346300	3.53428600	0.41685600
0.509	1.15227100	3.54637800	0.41749710
0.510	1.14107800	3.55849000	0.41813820
0.511	1.12988600	3.57062200	0.41877930
0.512	1.11869400	3.58277600	0.41942040
0.513	1.10750100	3.59494900	0.42006150
0.514	1.09630900	3.60714400	0.42070260
0.515	1.08527500	3.61935900	0.42134930
0.516	1.07436000	3.63159500	0.42200010
0.517	1.06350100	3.64385200	0.42265290
0.518	1.05289300	3.65612900	0.42331430
0.519	1.04228600	3.66842700	0.42397580
0.520	1.03167800	3.68074500	0.42463720
0.521	1.02107100	3.69308400	0.42529870
0.522	1.01046300	3.70544400	0.42596010
0.523	0.99985590	3.71782400	0.42662160
0.524	0.98924840	3.73022500	0.42728310
0.525	0.97864090	3.74264700	0.42794450
0.526	0.96803350	3.75508900	0.42860600
0.527	0.95742600	3.76755200	0.42926740
0.528	0.94681850	3.78003600	0.42992890
0.529	0.93621110	3.79254000	0.43059030
0.530	0.92566020	3.80506500	0.43125360
0.531	0.91539790	3.81761100	0.43192600
0.532	0.90513560	3.83017700	0.43259840
0.533	0.89515150	3.84276400	0.43327950
0.534	0.88524680	3.85537100	0.43396300
0.535	0.87534210	3.86799900	0.43464650
0.536	0.86543740	3.88064800	0.43533000
0.537	0.85553260	3.89331800	0.43601350
0.538	0.84562790	3.90600800	0.43669700
0.539	0.83572320	3.91871800	0.43738050
0.540	0.82581850	3.93145000	0.43806400
0.541	0.81591380	3.94420200	0.43874750
0.542	0.80600910	3.95697500	0.43943100
0.543	0.79610440	3.96976800	0.44011450
0.544	0.78619970	3.98258200	0.44079800
0.545	0.77640280	3.99541700	0.44148460
0.546	0.76692600	4.00827200	0.44218020
0.547	0.75744930	4.02114800	0.44287590
0.548	0.74830100	4.03404400	0.44358090
0.549	0.73920120	4.04696200	0.44428730
0.550	0.73010140	4.05990000	0.44499370
0.551	0.72100160	4.07285800	0.44570000
0.552	0.71190180	4.08583700	0.44640640
0.553	0.70280210	4.09883700	0.44711280
0.554	0.69370230	4.11185800	0.44781920
0.555	0.68460250	4.12489900	0.44852550
0.556	0.67550270	4.13796000	0.44923190
0.557	0.66640290	4.15104300	0.44993830
0.558	0.65730310	4.16414600	0.45064470
0.559	0.64820340	4.17727000	0.45135110
0.560	0.63952070	4.19041400	0.45206840
0.561	0.63090950	4.20357900	0.45278750
0.562	0.62251470	4.21676500	0.45351240
0.563	0.61442260	4.22997100	0.45424530
0.564	0.60633050	4.24319800	0.45497810
0.565	0.59823840	4.25644500	0.45571090
0.566	0.59014630	4.26971400	0.45644380
0.567	0.58205420	4.28300300	0.45717660
0.568	0.57396210	4.29631200	0.45790950
0.569	0.56586990	4.30964200	0.45864230
0.570	0.55777780	4.32299300	0.45937520
0.571	0.54968570	4.33636500	0.46010800
0.572	0.54159360	4.34975700	0.46084080
0.573	0.53350150	4.36316900	0.46157370
0.574	0.52583670	4.37660300	0.46231750
0.575	0.51819000	4.39005700	0.46306170
0.576	0.51078250	4.40353200	0.46381210
0.577	0.50361410	4.41702700	0.46456870
0.578	0.49644570	4.43054300	0.46532520
0.579	0.48927730	4.44408000	0.46608180
0.580	0.48210890	4.45763700	0.46683830
0.581	0.47494050	4.47121500	0.46759480
0.582	0.46777210	4.48481400	0.46835140
0.583	0.46060370	4.49843300	0.46910790
0.584	0.45343540	4.51207300	0.46986440
0.585	0.44626700	4.52573300	0.47062100
0.586	0.43909860	4.53941500	0.47137750
0.587	0.43216800	4.55311600	0.47214020
0.588	0.42548930	4.56683900	0.47290950
0.589	0.41882530	4.58058200	0.47367910
0.590	0.41258390	4.59434600	0.47445970
0.591	0.40634250	4.60813000	0.47524040
0.592	0.40010110	4.62193500	0.47602100
0.593	0.39385970	4.63576100	0.47680170
0.594	0.38761830	4.64960700	0.47758230
0.595	0.38137690	4.66347400	0.47836290
0.596	0.37513550	4.67736200	0.47914360
0.597	0.36889410	4.69127000	0.47992420
0.598	0.36265270	4.70519900	0.48070490
0.599	0.35641130	4.71914900	0.48148550
0.600	0.35036310	4.73311900	0.48227140
0.601	0.34455010	4.74711000	0.48306370
0.602	0.33873710	4.76112200	0.48385610
0.603	0.33341000	4.77515400	0.48466180
0.604	0.32810300	4.78920700	0.48546810
0.605	0.32279600	4.80328000	0.48627440
0.606	0.31748910	4.81737400	0.48708060
0.607	0.31218210	4.83148900	0.48788690
0.608	0.30687510	4.84562500	0.48869320
0.609	0.30156820	4.85978100	0.48949950
0.610	0.29626120	4.87395800	0.49030580
0.611	0.29095420	4.88815500	0.49111210
0.612	0.28564730	4.90237300	0.49191840
0.613	0.28066060	4.91661200	0.49273400
0.614	0.27575610	4.93087100	0.49355190
0.615	0.27095350	4.94515100	0.49437290
0.616	0.26635110	4.95945200	0.49519980
0.617	0.26174860	4.97377300	0.49602670
0.618	0.25714610	4.98811500	0.49685360
0.619	0.25254360	5.00247700	0.49768050
0.620	0.24794120	5.01686100	0.49850740
0.621	0.24333870	5.03126500	0.49933430
0.622	0.23873620	5.04568900	0.50016120
0.623	0.23413380	5.06013400	0.50098810
0.624	0.22953130	5.07460000	0.50181500
0.625	0.22512220	5.08908600	0.50264820
0.626	0.22090730	5.10359400	0.50348770
0.627	0.21669230	5.11812100	0.50432720
0.628	0.21289020	5.13267000	0.50518000
0.629	0.20909370	5.14723900	0.50603310
0.630	0.20529720	5.16182900	0.50688610
0.631	0.20150070	5.17643900	0.50773910
0.632	0.19770420	5.19107000	0.50859210
0.633	0.19390770	5.20572100	0.50944510
0.634	0.19011120	5.22039400	0.51029810
0.635	0.18631470	5.23508700	0.51115110
0.636	0.18251820	5.24980000	0.51200410
0.637	0.17888750	5.26453500	0.51286320
0.638	0.17538340	5.27928900	0.51372700
0.639	0.17188770	5.29406500	0.51459110
0.640	0.16871370	5.30886100	0.51546720
0.641	0.16553960	5.32367800	0.51634330
0.642	0.16236560	5.33851500	0.51721940
0.643	0.15919160	5.35337400	0.51809560
0.644	0.15601750	5.36825200	0.51897170
